,Drug1_ID,Drug2_ID,label
10853,DB00275,DB00790,1
10854,DB00502,DB00991,1
10855,DB00578,DB00994,1
10856,DB00208,DB00252,1
10857,DB00176,DB00279,1
10858,DB00182,DB01151,1
10859,DB00015,DB00500,1
10860,DB00690,DB08912,1
10861,DB00661,DB04855,1
10862,DB00213,DB00932,1
10863,DB00508,DB06684,1
10864,DB00603,DB06271,1
10865,DB01009,DB01275,1
10866,DB00861,DB01609,1
10867,DB00315,DB00391,1
10868,DB00215,DB09241,1
10869,DB00555,DB01320,1
10870,DB00009,DB08918,1
10871,DB00450,DB01018,1
10872,DB00501,DB06702,1
10873,DB00193,DB00908,1
10874,DB00199,DB06717,1
10875,DB00607,DB01211,1
10876,DB00635,DB00732,1
10877,DB00877,DB09054,1
10878,DB01012,DB04861,1
10879,DB00373,DB09220,1
10880,DB00238,DB01238,1
10881,DB00841,DB01255,1
10882,DB00261,DB00569,1
10883,DB00214,DB01307,1
10884,DB01367,DB06288,1
10885,DB01140,DB09268,1
10886,DB00196,DB00678,1
10887,DB03619,DB06271,1
10888,DB01166,DB09054,1
10889,DB00648,DB01149,1
10890,DB00933,DB01576,1
10891,DB00175,DB00625,1
10892,DB00497,DB09118,1
10893,DB00946,DB08887,1
10894,DB00790,DB00820,1
10895,DB01026,DB05773,1
10896,DB01590,DB09039,1
10897,DB00266,DB00278,1
10898,DB00682,DB01109,1
10899,DB00331,DB09135,1
10900,DB00202,DB01017,1
10901,DB00476,DB11133,1
10902,DB01174,DB06695,1
10903,DB00331,DB01264,1
10904,DB00284,DB01398,1
10905,DB00608,DB06290,1
10906,DB00285,DB01171,1
10907,DB00683,DB00715,1
10908,DB00468,DB00966,1
10909,DB00830,DB06706,1
10910,DB00363,DB01559,1
10911,DB00041,DB00697,1
10912,DB00734,DB09290,1
10913,DB01223,DB04839,1
10914,DB01203,DB01309,1
10915,DB06643,DB08868,1
10916,DB00188,DB00559,1
10917,DB00582,DB04835,1
10918,DB00557,DB09271,1
10919,DB00204,DB00753,1
10920,DB00328,DB00682,1
10921,DB00910,DB01083,1
10922,DB00237,DB00881,1
10923,DB01353,DB09401,1
10924,DB00270,DB00864,1
10925,DB00860,DB01021,1
10926,DB01211,DB01590,1
10927,DB00554,DB09214,1
10928,DB00035,DB00813,1
10929,DB00187,DB08877,1
10930,DB00353,DB05521,1
10931,DB00252,DB00884,1
10932,DB00656,DB00673,1
10933,DB00423,DB00972,1
10934,DB00625,DB01023,1
10935,DB00230,DB09034,1
10936,DB01288,DB06711,1
10937,DB00181,DB00967,1
10938,DB00220,DB00333,1
10939,DB00312,DB00458,1
10940,DB01182,DB08877,1
10941,DB01015,DB08882,1
10942,DB00375,DB00512,1
10943,DB00237,DB00968,1
10944,DB01082,DB01415,1
10945,DB00252,DB00672,1
10946,DB00327,DB00780,1
10947,DB00969,DB01263,1
10948,DB01263,DB09227,1
10949,DB00237,DB08822,1
10950,DB00956,DB01026,1
10951,DB01017,DB06216,1
10952,DB00734,DB01238,1
10953,DB00222,DB00823,1
10954,DB00831,DB06684,1
10955,DB01114,DB01560,1
10956,DB00816,DB01142,1
10957,DB00684,DB01602,1
10958,DB00224,DB00390,1
10959,DB00344,DB03880,1
10960,DB00208,DB01182,1
10961,DB00898,DB01273,1
10962,DB00765,DB01351,1
10963,DB00014,DB00030,1
10964,DB00421,DB00422,1
10965,DB00343,DB00619,1
10966,DB00328,DB01032,1
10967,DB04835,DB08820,1
10968,DB06589,DB08933,1
10969,DB00921,DB01238,1
10970,DB00399,DB00684,1
10971,DB01418,DB01600,1
10972,DB00674,DB01618,1
10973,DB00162,DB00459,1
10974,DB00393,DB09048,1
10975,DB00502,DB08893,1
10976,DB01224,DB01577,1
10977,DB00047,DB01403,1
10978,DB00726,DB01623,1
10979,DB00220,DB01118,1
10980,DB00813,DB08883,1
10981,DB00933,DB01171,1
10982,DB00575,DB01244,1
10983,DB00595,DB06723,1
10984,DB00687,DB01600,1
10985,DB03619,DB08813,1
10986,DB00180,DB00661,1
10987,DB00889,DB01149,1
10988,DB00972,DB00980,1
10989,DB00176,DB11133,1
10990,DB00555,DB01164,1
10991,DB00834,DB00956,1
10992,DB01181,DB06414,1
10993,DB01232,DB01254,1
10994,DB00819,DB00869,1
10995,DB01259,DB06717,1
10996,DB00091,DB00712,1
10997,DB00332,DB01409,1
10998,DB00966,DB09220,1
10999,DB01247,DB09289,1
11000,DB00479,DB01607,1
11001,DB00887,DB08907,1
11002,DB01018,DB08935,1
11003,DB01211,DB08901,1
11004,DB00834,DB09102,1
11005,DB06589,DB09083,1
11006,DB00112,DB01177,1
11007,DB00582,DB08899,1
11008,DB00683,DB00972,1
11009,DB00543,DB09241,1
11010,DB00177,DB00178,1
11011,DB00312,DB00582,1
11012,DB00780,DB01104,1
11013,DB00013,DB01088,1
11014,DB00399,DB01041,1
11015,DB08867,DB09054,1
11016,DB00180,DB01045,1
11017,DB00433,DB01367,1
11018,DB08899,DB08901,1
11019,DB00366,DB00842,1
11020,DB00315,DB00875,1
11021,DB00418,DB00557,1
11022,DB00542,DB01398,1
11023,DB04896,DB06288,1
11024,DB00864,DB01033,1
11025,DB00443,DB08907,1
11026,DB04946,DB06201,1
11027,DB06209,DB06271,1
11028,DB00502,DB09076,1
11029,DB00104,DB01210,1
11030,DB00458,DB00956,1
11031,DB00559,DB01026,1
11032,DB00543,DB03880,1
11033,DB00395,DB08912,1
11034,DB01013,DB09063,1
11035,DB00222,DB06789,1
11036,DB00904,DB01142,1
11037,DB00498,DB00715,1
11038,DB00476,DB01463,1
11039,DB01020,DB09112,1
11040,DB00344,DB01278,1
11041,DB00986,DB08897,1
11042,DB00572,DB09271,1
11043,DB00215,DB00806,1
11044,DB00420,DB00924,1
11045,DB00553,DB00707,1
11046,DB00411,DB00489,1
11047,DB00195,DB04855,1
11048,DB00269,DB04938,1
11049,DB08864,DB08873,1
11050,DB00448,DB08934,1
11051,DB00241,DB00388,1
11052,DB00252,DB09101,1
11053,DB00423,DB00545,1
11054,DB00294,DB00794,1
11055,DB01225,DB01399,1
11056,DB00322,DB01357,1
11057,DB00109,DB00224,1
11058,DB00073,DB00960,1
11059,DB00726,DB09272,1
11060,DB01238,DB01406,1
11061,DB09070,DB09075,1
11062,DB01232,DB04876,1
11063,DB00237,DB00457,1
11064,DB00393,DB00752,1
11065,DB00398,DB04817,1
11066,DB01181,DB01201,1
11067,DB01109,DB01166,1
11068,DB00285,DB01063,1
11069,DB00502,DB00784,1
11070,DB00269,DB00312,1
11071,DB00346,DB00584,1
11072,DB00321,DB00734,1
11073,DB00457,DB00794,1
11074,DB00476,DB08935,1
11075,DB00030,DB00503,1
11076,DB00211,DB00521,1
11077,DB00252,DB00268,1
11078,DB00199,DB09049,1
11079,DB00495,DB00932,1
11080,DB00346,DB01211,1
11081,DB00476,DB00508,1
11082,DB00864,DB09036,1
11083,DB00007,DB06699,1
11084,DB00224,DB04835,1
11085,DB00813,DB09118,1
11086,DB00401,DB01164,1
11087,DB00202,DB00684,1
11088,DB01159,DB01320,1
11089,DB00974,DB01254,1
11090,DB00224,DB00677,1
11091,DB00273,DB00623,1
11092,DB01235,DB01247,1
11093,DB01026,DB06335,1
11094,DB00277,DB00960,1
11095,DB00328,DB00642,1
11096,DB00332,DB01151,1
11097,DB00679,DB08883,1
11098,DB00853,DB04817,1
11099,DB00370,DB01233,1
11100,DB00425,DB00575,1
11101,DB00834,DB01149,1
11102,DB00382,DB01624,1
11103,DB00557,DB00980,1
11104,DB00042,DB01339,1
11105,DB00877,DB01211,1
11106,DB00193,DB00831,1
11107,DB06144,DB06700,1
11108,DB00852,DB00867,1
11109,DB01192,DB01403,1
11110,DB00468,DB00808,1
11111,DB00738,DB01307,1
11112,DB00087,DB06688,1
11113,DB00569,DB03619,1
11114,DB00414,DB00864,1
11115,DB00222,DB01045,1
11116,DB00237,DB00444,1
11117,DB00307,DB00909,1
11118,DB00872,DB08867,1
11119,DB01050,DB06271,1
11120,DB01032,DB01330,1
11121,DB01380,DB06643,1
11122,DB00232,DB01251,1
11123,DB00204,DB09083,1
11124,DB06626,DB09036,1
11125,DB00502,DB00543,1
11126,DB00246,DB00514,1
11127,DB00425,DB00653,1
11128,DB00420,DB00669,1
11129,DB00806,DB01275,1
11130,DB00364,DB01017,1
11131,DB01208,DB09162,1
11132,DB09065,DB09262,1
11133,DB04835,DB08912,1
11134,DB00508,DB00780,1
11135,DB06779,DB09053,1
11136,DB01256,DB01263,1
11137,DB00178,DB01592,1
11138,DB00484,DB00818,1
11139,DB00623,DB01577,1
11140,DB00519,DB04884,1
11141,DB00041,DB00633,1
11142,DB00997,DB01601,1
11143,DB00381,DB09407,1
11144,DB00108,DB00888,1
11145,DB01320,DB06228,1
11146,DB00771,DB01323,1
11147,DB00006,DB01207,1
11148,DB00350,DB00780,1
11149,DB00289,DB01001,1
11150,DB00468,DB00590,1
11151,DB00603,DB01024,1
11152,DB00208,DB01238,1
11153,DB00413,DB00490,1
11154,DB00283,DB00557,1
11155,DB01242,DB06204,1
11156,DB00908,DB09128,1
11157,DB00268,DB00474,1
11158,DB00246,DB04844,1
11159,DB00608,DB01614,1
11160,DB00412,DB01021,1
11161,DB00972,DB08910,1
11162,DB01208,DB01593,1
11163,DB00202,DB00479,1
11164,DB00009,DB00285,1
11165,DB00182,DB06701,1
11166,DB00159,DB00304,1
11167,DB00752,DB09272,1
11168,DB01202,DB05271,1
11169,DB01072,DB01120,1
11170,DB00956,DB04911,1
11171,DB00912,DB06335,1
11172,DB00252,DB00976,1
11173,DB00708,DB01136,1
11174,DB00641,DB01609,1
11175,DB00343,DB00381,1
11176,DB00402,DB00834,1
11177,DB00333,DB00625,1
11178,DB00682,DB04865,1
11179,DB01623,DB06700,1
11180,DB00384,DB01119,1
11181,DB00454,DB06288,1
11182,DB01225,DB01357,1
11183,DB00315,DB00477,1
11184,DB00498,DB00991,1
11185,DB00790,DB01294,1
11186,DB00404,DB00673,1
11187,DB00041,DB00876,1
11188,DB00889,DB00934,1
11189,DB00479,DB01212,1
11190,DB00860,DB06203,1
11191,DB00243,DB00872,1
11192,DB00707,DB00712,1
11193,DB00559,DB00990,1
11194,DB00717,DB08867,1
11195,DB00295,DB06274,1
11196,DB00282,DB00991,1
11197,DB00091,DB00648,1
11198,DB00497,DB00673,1
11199,DB00227,DB00503,1
11200,DB01087,DB01323,1
11201,DB00056,DB00864,1
11202,DB00041,DB00622,1
11203,DB00374,DB01201,1
11204,DB00843,DB01614,1
11205,DB00705,DB09074,1
11206,DB00830,DB06704,1
11207,DB01223,DB01589,1
11208,DB00661,DB11126,1
11209,DB00776,DB06335,1
11210,DB06228,DB08865,1
11211,DB00252,DB01380,1
11212,DB00590,DB09242,1
11213,DB01133,DB01377,1
11214,DB00300,DB08976,1
11215,DB00736,DB01263,1
11216,DB01193,DB08935,1
11217,DB04861,DB04868,1
11218,DB00820,DB01115,1
11219,DB00876,DB01395,1
11220,DB00176,DB01075,1
11221,DB00834,DB01403,1
11222,DB00021,DB00986,1
11223,DB01026,DB06616,1
11224,DB00761,DB01106,1
11225,DB06777,DB09545,1
11226,DB00294,DB00834,1
11227,DB00273,DB08883,1
11228,DB00765,DB00767,1
11229,DB01264,DB08907,1
11230,DB01021,DB01309,1
11231,DB00280,DB00295,1
11232,DB00813,DB01167,1
11233,DB00802,DB09034,1
11234,DB00690,DB00765,1
11235,DB00108,DB01280,1
11236,DB00237,DB00653,1
11237,DB00006,DB00163,1
11238,DB00766,DB00994,1
11239,DB01060,DB01172,1
11240,DB00918,DB01026,1
11241,DB00191,DB00206,1
11242,DB00705,DB04861,1
11243,DB00370,DB00765,1
11244,DB00382,DB01285,1
11245,DB01016,DB01276,1
11246,DB00974,DB04839,1
11247,DB00396,DB08914,1
11248,DB00195,DB08976,1
11249,DB00465,DB06826,1
11250,DB00528,DB09104,1
11251,DB01167,DB04845,1
11252,DB00319,DB01418,1
11253,DB00091,DB00658,1
11254,DB00988,DB01364,1
11255,DB08870,DB09054,1
11256,DB00270,DB00780,1
11257,DB06290,DB09053,1
11258,DB00734,DB04844,1
11259,DB00014,DB00333,1
11260,DB01211,DB09063,1
11261,DB00413,DB00625,1
11262,DB00486,DB00660,1
11263,DB00715,DB00753,1
11264,DB00275,DB00700,1
11265,DB00623,DB01175,1
11266,DB00412,DB09280,1
11267,DB01323,DB06603,1
11268,DB00196,DB00872,1
11269,DB00208,DB11249,1
11270,DB00065,DB00482,1
11271,DB00308,DB01182,1
11272,DB00919,DB01337,1
11273,DB00846,DB09063,1
11274,DB00196,DB01222,1
11275,DB00486,DB01221,1
11276,DB00784,DB00806,1
11277,DB00400,DB00898,1
11278,DB00307,DB01023,1
11279,DB00476,DB01403,1
11280,DB00031,DB00573,1
11281,DB01045,DB04951,1
11282,DB00244,DB00338,1
11283,DB00014,DB00346,1
11284,DB00543,DB01267,1
11285,DB00054,DB00500,1
11286,DB00341,DB00470,1
11287,DB00677,DB00696,1
11288,DB01165,DB08910,1
11289,DB00370,DB06153,1
11290,DB00313,DB00555,1
11291,DB00734,DB00780,1
11292,DB00983,DB01577,1
11293,DB00601,DB08918,1
11294,DB00263,DB01244,1
11295,DB00682,DB00744,1
11296,DB00449,DB01359,1
11297,DB00335,DB00457,1
11298,DB00258,DB01208,1
11299,DB01076,DB06480,1
11300,DB00393,DB00404,1
11301,DB00384,DB00468,1
11302,DB00450,DB01367,1
11303,DB00470,DB06414,1
11304,DB00717,DB09057,1
11305,DB00343,DB09074,1
11306,DB00222,DB00977,1
11307,DB00363,DB06288,1
11308,DB01193,DB08895,1
11309,DB00211,DB00610,1
11310,DB00307,DB00829,1
11311,DB00754,DB01403,1
11312,DB00030,DB01168,1
11313,DB01193,DB08877,1
11314,DB06186,DB08879,1
11315,DB01100,DB01233,1
11316,DB01233,DB04871,1
11317,DB00470,DB09300,1
11318,DB00950,DB06724,1
11319,DB00831,DB08883,1
11320,DB00952,DB01100,1
11321,DB00460,DB01118,1
11322,DB00040,DB00280,1
11323,DB00206,DB01136,1
11324,DB00715,DB08883,1
11325,DB00208,DB00213,1
11326,DB01219,DB06273,1
11327,DB01377,DB08860,1
11328,DB00808,DB06204,1
11329,DB00029,DB00682,1
11330,DB00712,DB06826,1
11331,DB01251,DB02546,1
11332,DB00201,DB09288,1
11333,DB06674,DB09033,1
11334,DB00503,DB01259,1
11335,DB00457,DB00622,1
11336,DB00307,DB00358,1
11337,DB00765,DB01219,1
11338,DB00083,DB00477,1
11339,DB00275,DB00794,1
11340,DB00047,DB01285,1
11341,DB00468,DB01394,1
11342,DB00150,DB01037,1
11343,DB00603,DB00672,1
11344,DB00029,DB00573,1
11345,DB00557,DB01278,1
11346,DB00029,DB04896,1
11347,DB00315,DB01238,1
11348,DB00176,DB04868,1
11349,DB00218,DB00834,1
11350,DB00421,DB00852,1
11351,DB08893,DB09049,1
11352,DB04946,DB09118,1
11353,DB00264,DB09118,1
11354,DB00220,DB00250,1
11355,DB00370,DB09054,1
11356,DB00040,DB06153,1
11357,DB00697,DB01182,1
11358,DB01149,DB01590,1
11359,DB00181,DB01589,1
11360,DB00246,DB01168,1
11361,DB01075,DB01403,1
11362,DB01087,DB08910,1
11363,DB00193,DB00972,1
11364,DB01098,DB01319,1
11365,DB04946,DB06335,1
11366,DB00681,DB01111,1
11367,DB00625,DB01026,1
11368,DB01136,DB04855,1
11369,DB01068,DB09118,1
11370,DB00679,DB01409,1
11371,DB00564,DB01268,1
11372,DB00673,DB00883,1
11373,DB00204,DB01169,1
11374,DB00307,DB06413,1
11375,DB00482,DB00675,1
11376,DB01072,DB06176,1
11377,DB00468,DB04876,1
11378,DB00661,DB08912,1
11379,DB00921,DB00949,1
11380,DB00312,DB01193,1
11381,DB00582,DB01264,1
11382,DB00381,DB08912,1
11383,DB00872,DB01254,1
11384,DB00602,DB01232,1
11385,DB00046,DB09547,1
11386,DB00295,DB06282,1
11387,DB08883,DB09117,1
11388,DB00872,DB01590,1
11389,DB00765,DB09300,1
11390,DB00820,DB01072,1
11391,DB00459,DB00707,1
11392,DB00180,DB08873,1
11393,DB08820,DB08932,1
11394,DB00082,DB01261,1
11395,DB00794,DB09079,1
11396,DB00618,DB00653,1
11397,DB08933,DB09083,1
11398,DB01609,DB06822,1
11399,DB00266,DB01393,1
11400,DB06616,DB08933,1
11401,DB00819,DB06824,1
11402,DB06290,DB06413,1
11403,DB00342,DB01026,1
11404,DB01124,DB01590,1
11405,DB08907,DB09564,1
11406,DB00321,DB00486,1
11407,DB00013,DB00278,1
11408,DB00261,DB06271,1
11409,DB01101,DB08439,1
11410,DB00359,DB00752,1
11411,DB00864,DB09073,1
11412,DB00508,DB00934,1
11413,DB00503,DB08903,1
11414,DB01418,DB09211,1
11415,DB00422,DB01162,1
11416,DB00268,DB01041,1
11417,DB00356,DB00951,1
11418,DB00564,DB08899,1
11419,DB00563,DB00712,1
11420,DB00335,DB00708,1
11421,DB00790,DB06692,1
11422,DB00373,DB08895,1
11423,DB00582,DB01016,1
11424,DB00083,DB01106,1
11425,DB00391,DB01623,1
11426,DB00266,DB00763,1
11427,DB00765,DB00967,1
11428,DB03880,DB06287,1
11429,DB00468,DB08820,1
11430,DB00482,DB00512,1
11431,DB00041,DB00237,1
11432,DB00294,DB00498,1
11433,DB00598,DB06714,1
11434,DB00620,DB00864,1
11435,DB01264,DB06209,1
11436,DB00311,DB00331,1
11437,DB00622,DB09242,1
11438,DB01225,DB01398,1
11439,DB00539,DB00999,1
11440,DB00573,DB06695,1
11441,DB00682,DB01036,1
11442,DB00457,DB06711,1
11443,DB00675,DB00907,1
11444,DB00474,DB00783,1
11445,DB01208,DB06655,1
11446,DB00182,DB05039,1
11447,DB00425,DB00486,1
11448,DB01591,DB08893,1
11449,DB00420,DB00425,1
11450,DB01018,DB01174,1
11451,DB00489,DB08895,1
11452,DB01276,DB02901,1
11453,DB00605,DB09285,1
11454,DB00342,DB00503,1
11455,DB00461,DB08794,1
11456,DB00955,DB01330,1
11457,DB06616,DB09039,1
11458,DB00820,DB01167,1
11459,DB00193,DB00780,1
11460,DB00682,DB08794,1
11461,DB00736,DB06616,1
11462,DB00220,DB01149,1
11463,DB00332,DB01036,1
11464,DB00030,DB06216,1
11465,DB00541,DB00976,1
11466,DB00021,DB00458,1
11467,DB06717,DB09034,1
11468,DB00370,DB00898,1
11469,DB00537,DB01100,1
11470,DB00705,DB04844,1
11471,DB00065,DB00814,1
11472,DB00310,DB01119,1
11473,DB00187,DB06791,1
11474,DB00266,DB01397,1
11475,DB00421,DB11124,1
11476,DB00321,DB09082,1
11477,DB00006,DB01254,1
11478,DB04924,DB08897,1
11479,DB00310,DB00414,1
11480,DB00844,DB06274,1
11481,DB00176,DB00395,1
11482,DB00966,DB01354,1
11483,DB00514,DB01247,1
11484,DB01225,DB06779,1
11485,DB00476,DB01275,1
11486,DB00245,DB08893,1
11487,DB00318,DB00880,1
11488,DB00557,DB00962,1
11489,DB00334,DB00653,1
11490,DB00041,DB00476,1
11491,DB00586,DB06696,1
11492,DB00409,DB09042,1
11493,DB00514,DB06684,1
11494,DB00586,DB00861,1
11495,DB00213,DB09118,1
11496,DB00316,DB00555,1
11497,DB00559,DB01100,1
11498,DB00957,DB08907,1
11499,DB00946,DB06779,1
11500,DB00245,DB09272,1
11501,DB00321,DB01001,1
11502,DB00624,DB01309,1
11503,DB00705,DB09104,1
11504,DB00783,DB01016,1
11505,DB00215,DB00622,1
11506,DB00252,DB01215,1
11507,DB00312,DB00794,1
11508,DB08879,DB09035,1
11509,DB00484,DB00850,1
11510,DB01238,DB01560,1
11511,DB00022,DB09071,1
11512,DB00673,DB01253,1
11513,DB00388,DB00816,1
11514,DB01590,DB08933,1
11515,DB00482,DB06826,1
11516,DB00542,DB06196,1
11517,DB00864,DB01023,1
11518,DB00367,DB00932,1
11519,DB00391,DB00726,1
11520,DB00289,DB00723,1
11521,DB00961,DB01210,1
11522,DB00206,DB00486,1
11523,DB00819,DB00956,1
11524,DB00945,DB01278,1
11525,DB00599,DB01223,1
11526,DB00393,DB08933,1
11527,DB00572,DB09290,1
11528,DB00323,DB00714,1
11529,DB00237,DB01244,1
11530,DB00498,DB00605,1
11531,DB00098,DB00108,1
11532,DB04908,DB08816,1
11533,DB00564,DB08912,1
11534,DB01045,DB09065,1
11535,DB01365,DB06714,1
11536,DB00227,DB09118,1
11537,DB00908,DB01601,1
11538,DB00022,DB00268,1
11539,DB00176,DB00374,1
11540,DB00325,DB00884,1
11541,DB00444,DB00661,1
11542,DB00490,DB06288,1
11543,DB00861,DB11249,1
11544,DB01149,DB08870,1
11545,DB01254,DB01377,1
11546,DB00089,DB00977,1
11547,DB00475,DB09290,1
11548,DB00091,DB01100,1
11549,DB00668,DB04876,1
11550,DB00814,DB09026,1
11551,DB00346,DB00852,1
11552,DB00921,DB08872,1
11553,DB00264,DB09242,1
11554,DB01064,DB06711,1
11555,DB00005,DB10283,1
11556,DB00679,DB09076,1
11557,DB00224,DB01129,1
11558,DB00073,DB00742,1
11559,DB00734,DB01016,1
11560,DB00296,DB00379,1
11561,DB00773,DB01609,1
11562,DB00909,DB06290,1
11563,DB00237,DB00794,1
11564,DB00768,DB09072,1
11565,DB01201,DB06228,1
11566,DB00691,DB01355,1
11567,DB00422,DB01463,1
11568,DB00745,DB01166,1
11569,DB00924,DB01618,1
11570,DB01119,DB01340,1
11571,DB01306,DB01395,1
11572,DB00450,DB00780,1
11573,DB00559,DB01124,1
11574,DB00603,DB04908,1
11575,DB00035,DB01104,1
11576,DB00555,DB01397,1
11577,DB00921,DB09555,1
11578,DB01029,DB01143,1
11579,DB09034,DB09117,1
11580,DB01016,DB06663,1
11581,DB00582,DB08901,1
11582,DB01002,DB01232,1
11583,DB00384,DB01050,1
11584,DB00603,DB08873,1
11585,DB00366,DB08872,1
11586,DB00715,DB00829,1
11587,DB00705,DB06684,1
11588,DB00180,DB06636,1
11589,DB00166,DB00653,1
11590,DB00470,DB04841,1
11591,DB06216,DB08880,1
11592,DB06480,DB09053,1
11593,DB08893,DB09300,1
11594,DB00973,DB01432,1
11595,DB00418,DB00661,1
11596,DB00046,DB00715,1
11597,DB00013,DB00715,1
11598,DB01327,DB01418,1
11599,DB01038,DB01142,1
11600,DB00871,DB01203,1
11601,DB01072,DB09102,1
11602,DB00237,DB09038,1
11603,DB00734,DB00924,1
11604,DB00030,DB01307,1
11605,DB01080,DB09034,1
11606,DB00418,DB01151,1
11607,DB00420,DB00502,1
11608,DB06697,DB09274,1
11609,DB00745,DB01609,1
11610,DB00752,DB01016,1
11611,DB01098,DB01232,1
11612,DB00472,DB00503,1
11613,DB00307,DB00906,1
11614,DB00414,DB00731,1
11615,DB00956,DB01323,1
11616,DB00373,DB00820,1
11617,DB08879,DB09303,1
11618,DB00283,DB00391,1
11619,DB00313,DB08909,1
11620,DB00570,DB09118,1
11621,DB06772,DB09073,1
11622,DB00486,DB00652,1
11623,DB00501,DB00847,1
11624,DB00422,DB01365,1
11625,DB00854,DB01021,1
11626,DB00976,DB08896,1
11627,DB00612,DB01353,1
11628,DB00841,DB01407,1
11629,DB01224,DB01264,1
11630,DB00400,DB01174,1
11631,DB01291,DB01556,1
11632,DB00393,DB01143,1
11633,DB00875,DB06288,1
11634,DB00224,DB09102,1
11635,DB00351,DB06335,1
11636,DB00278,DB06228,1
11637,DB00395,DB08933,1
11638,DB06704,DB06714,1
11639,DB00621,DB00959,1
11640,DB00484,DB00898,1
11641,DB00366,DB01041,1
11642,DB00857,DB01071,1
11643,DB00933,DB01242,1
11644,DB00029,DB00472,1
11645,DB00559,DB06287,1
11646,DB08880,DB08931,1
11647,DB00252,DB04908,1
11648,DB00440,DB00709,1
11649,DB00484,DB01115,1
11650,DB01029,DB01395,1
11651,DB00897,DB05271,1
11652,DB00082,DB06204,1
11653,DB00668,DB09080,1
11654,DB00530,DB00648,1
11655,DB00790,DB01225,1
11656,DB00159,DB00783,1
11657,DB00104,DB06697,1
11658,DB01112,DB01172,1
11659,DB01222,DB06290,1
11660,DB00697,DB01211,1
11661,DB00675,DB09073,1
11662,DB00091,DB00834,1
11663,DB00280,DB00872,1
11664,DB00268,DB01080,1
11665,DB00450,DB01579,1
11666,DB00311,DB00703,1
11667,DB00530,DB09048,1
11668,DB00822,DB01104,1
11669,DB00945,DB00999,1
11670,DB00490,DB06144,1
11671,DB00540,DB08893,1
11672,DB00924,DB09072,1
11673,DB01041,DB01234,1
11674,DB00307,DB00396,1
11675,DB00569,DB00788,1
11676,DB01224,DB06288,1
11677,DB01253,DB06717,1
11678,DB00193,DB09291,1
11679,DB00207,DB00266,1
11680,DB00738,DB08882,1
11681,DB01264,DB09054,1
11682,DB01072,DB09039,1
11683,DB00842,DB01403,1
11684,DB00668,DB00867,1
11685,DB00295,DB00318,1
11686,DB00444,DB00864,1
11687,DB00669,DB00767,1
11688,DB00863,DB01066,1
11689,DB00022,DB01242,1
11690,DB00310,DB08935,1
11691,DB01356,DB08822,1
11692,DB00264,DB00806,1
11693,DB00486,DB00598,1
11694,DB00765,DB01242,1
11695,DB00820,DB00976,1
11696,DB00974,DB01395,1
11697,DB00047,DB04868,1
11698,DB00715,DB01080,1
11699,DB00307,DB09063,1
11700,DB00396,DB09027,1
11701,DB00070,DB06786,1
11702,DB00193,DB01624,1
11703,DB00972,DB09071,1
11704,DB00712,DB01014,1
11705,DB01418,DB06700,1
11706,DB00737,DB06698,1
11707,DB00741,DB01320,1
11708,DB00176,DB01165,1
11709,DB00572,DB01021,1
11710,DB00220,DB00402,1
11711,DB00323,DB00898,1
11712,DB00316,DB00988,1
11713,DB00078,DB00261,1
11714,DB00176,DB00553,1
11715,DB00323,DB00601,1
11716,DB00501,DB01223,1
11717,DB00215,DB00446,1
11718,DB00041,DB00769,1
11719,DB00790,DB00887,1
11720,DB00962,DB06201,1
11721,DB00307,DB01072,1
11722,DB00252,DB01284,1
11723,DB00460,DB00623,1
11724,DB00401,DB00697,1
11725,DB01232,DB05521,1
11726,DB00187,DB01001,1
11727,DB00573,DB00700,1
11728,DB00450,DB01247,1
11729,DB01211,DB09053,1
11730,DB09330,DB09570,1
11731,DB00322,DB00559,1
11732,DB00686,DB00991,1
11733,DB00500,DB01032,1
11734,DB00237,DB00540,1
11735,DB01166,DB09036,1
11736,DB00768,DB01041,1
11737,DB00268,DB00897,1
11738,DB00683,DB03880,1
11739,DB00830,DB05039,1
11740,DB00898,DB00956,1
11741,DB00967,DB09271,1
11742,DB00490,DB00673,1
11743,DB00222,DB00351,1
11744,DB00816,DB01171,1
11745,DB00780,DB01071,1
11746,DB00264,DB00482,1
11747,DB00961,DB06711,1
11748,DB00136,DB00648,1
11749,DB00601,DB01104,1
11750,DB06273,DB09063,1
11751,DB00307,DB00678,1
11752,DB00346,DB00742,1
11753,DB00307,DB00834,1
11754,DB00390,DB01359,1
11755,DB01024,DB09123,1
11756,DB00613,DB00796,1
11757,DB00503,DB01320,1
11758,DB06212,DB09036,1
11759,DB06730,DB11095,1
11760,DB00688,DB06636,1
11761,DB00237,DB00350,1
11762,DB00081,DB00715,1
11763,DB00715,DB00747,1
11764,DB00196,DB00628,1
11765,DB00295,DB01232,1
11766,DB00959,DB08895,1
11767,DB00921,DB06282,1
11768,DB00932,DB01045,1
11769,DB00831,DB09076,1
11770,DB00230,DB01340,1
11771,DB01353,DB09123,1
11772,DB00222,DB01264,1
11773,DB00418,DB04938,1
11774,DB01115,DB08899,1
11775,DB00040,DB00543,1
11776,DB00344,DB00433,1
11777,DB00413,DB09300,1
11778,DB00214,DB00237,1
11779,DB00713,DB00994,1
11780,DB00555,DB00728,1
11781,DB00162,DB00755,1
11782,DB00222,DB00657,1
11783,DB00441,DB00544,1
11784,DB00188,DB00220,1
