,Entity_ID
6803,C2931404
6804,C3553249
6805,146167
6806,146177
6807,146183
6808,C0018946
6809,C4305140
6810,146225
6811,146227
6812,C3694531
6813,C3553720
6814,C1868310
6815,C3151784
6816,C1721096
6817,C3151467
6818,146279
6819,C1857728
6820,C0026848
6821,C0017567
6822,C4014528
6823,C3278155
6824,C1842149
6825,C1855255
6826,C4015160
6827,C0524528
6828,C0001925
6829,C4049050
6830,C1867146
6831,146433
6832,C1969039
6833,C1852502
6834,C0344559
6835,C1861455
6836,C3279754
6837,C2677290
6838,C1837549
6839,C3151057
6840,C4225273
6841,C4225200
6842,C4017543
6843,C0030472
6844,C1136321
6845,C0270763
6846,C1848199
6847,C4013360
6848,C3150127
6849,C1864721
6850,C0751564
6851,C1969785
6852,C1333813
6853,C0220766
6854,C1876185
6855,C1854990
6856,146664
6857,C0023448
6858,C0393675
6859,C3280641
6860,C3151086
6861,146705
6862,C0334475
6863,C3805412
6864,C3809753
6865,C1321872
6866,C0391826
6867,C1832661
6868,C0234146
6869,C0011053
6870,C0079774
6871,C0338502
6872,C0685838
6873,C0277821
6874,C1706004
6875,C1849385
6876,146845
6877,C3661519
6878,146862
6879,C0017638
6880,C0424295
6881,C1848214
6882,C0848558
6883,C0751954
6884,C0576612
6885,C0155305
6886,C0086743
6887,C0393547
6888,C1864171
6889,C0751254
6890,C2931441
6891,C0085307
6892,C0022595
6893,C0019385
6894,C1851996
6895,C3809031
6896,C0750986
6897,C3495874
6898,C0026650
6899,147007
6900,C2675192
6901,C0022354
6902,C4225347
6903,C3888209
6904,C3151060
6905,C0013170
6906,C0342643
6907,C3554409
6908,C0031190
6909,C1332218
6910,C0028961
6911,C3887494
6912,C0268247
6913,147138
6914,C1858080
6915,147183
6916,C0038834
6917,C0022596
6918,C0271789
6919,C4310639
6920,C1854442
6921,C1849779
6922,C2749936
6923,C4539873
6924,C1832174
6925,C1306589
6926,C1692886
6927,147372
6928,147381
6929,C4479656
6930,147409
6931,C2748516
6932,C3151464
6933,C1852795
6934,C0020545
6935,C4505291
6936,147463
6937,C1866422
6938,C0339539
6939,C0432198
6940,C1864923
6941,147495
6942,C1969799
6943,C0009714
6944,C3279941
6945,C2673482
6946,C2752073
6947,C0023343
6948,C0242379
6949,C1838440
6950,C0265596
6951,C1857144
6952,C0162296
6953,C3152137
6954,147657
6955,C1866078
6956,C0221023
6957,C1838230
6958,147685
6959,C0751596
6960,C0795688
6961,C0086543
6962,C0019625
6963,147741
6964,C0015379
6965,C1864205
6966,C0235974
6967,C0700053
6968,C1857395
6969,C0175704
6970,C4479504
6971,C0751412
6972,C0024031
6973,C0087012
6974,C1270972
6975,C1832187
6976,C0023869
6977,147906
6978,147912
6979,147929
6980,C1858556
6981,C0796121
6982,148014
6983,C3552335
6984,148022
6985,C0751408
6986,C1861906
6987,C3714542
6988,C1834339
6989,C1507149
6990,C3501858
6991,C4539848
6992,C3151085
6993,148103
6994,C3809811
6995,C4225405
6996,C2751822
6997,C0751716
6998,C0033581
6999,C1864877
7000,C0342792
7001,C1854594
7002,C2675527
7003,C1835887
7004,C0274859
7005,541471
7006,C0342731
7007,148266
7008,C0406740
7009,C0010068
7010,C0268140
7011,148327
7012,C3808414
7013,C0236663
7014,C0333355
7015,C1334970
7016,C3495555
7017,148398
7018,C0600433
7019,C1858679
7020,C4539951
7021,C0268336
7022,C0010324
7023,C0018674
7024,C4011754
7025,C3553494
7026,C0751072
7027,C0345218
7028,C0751823
7029,C0035204
7030,C2930896
7031,C0038362
7032,C0020488
7033,C1275278
7034,C0454608
7035,C4225228
7036,C0241397
7037,C0026948
7038,C0751189
7039,C0220664
7040,148738
7041,148741
7042,C0751495
7043,C2675473
7044,C0042963
7045,C0600040
7046,C0452138
7047,C1853371
7048,C1839333
7049,148789
7050,C3536797
7051,C0004135
7052,C0032310
7053,C0751589
7054,C3280041
7055,148867
7056,C1837873
7057,C0342803
7058,C1838780
7059,C1845285
7060,C1847352
7061,C3495438
7062,C0024507
7063,C0206138
7064,C3714958
7065,C0205650
7066,C0002894
7067,C0432103
7068,C1970198
7069,C0751334
7070,C4017549
7071,C1837552
7072,C0263313
7073,C0271683
7074,C1849128
7075,149111
7076,C2939465
7077,C2936921
7078,C3150649
7079,C0003125
7080,C2674127
7081,C4014233
7082,C0242383
7083,C2936476
7084,C2675521
7085,C3151138
7086,149233
7087,C3809672
7088,C0042133
7089,C3553951
7090,C1845862
7091,C4082174
7092,C0748397
7093,C0002514
7094,C3151065
7095,C1333991
7096,C1857316
7097,149420
7098,C3539120
7099,C0016952
7100,149461
7101,C1853949
7102,C0342765
7103,C0497552
7104,C0268540
7105,C4310806
7106,149563
7107,C0750921
7108,C0022739
7109,C0013423
7110,C3152083
7111,C1856059
7112,149628
7113,C0002624
7114,C2713319
7115,C1849193
7116,C3554004
7117,C1832099
7118,C3809443
7119,C0043250
7120,100288687
7121,C4014848
7122,C3150692
7123,C1858680
7124,C3810380
7125,C3551756
7126,C0149504
7127,C0265325
7128,C1849394
7129,149775
7130,C0025958
7131,100288805
7132,C3553328
7133,C4225292
7134,C0085636
7135,C3809513
7136,C4316791
7137,C0600427
7138,C1862871
7139,C1839413
7140,C1370889
7141,C0751779
7142,C0751174
7143,C4540355
7144,C3553645
7145,C2931058
7146,C1275126
7147,C3279393
7148,C0027019
7149,C0085580
7150,C1851481
7151,C0162672
7152,149998
7153,150000
7154,C1865185
7155,C4539828
7156,C3151403
7157,150084
7158,150094
7159,C0342276
7160,C1850318
7161,C1842485
7162,C1834559
7163,C3809583
7164,C0003546
7165,C0751858
7166,C0751689
7167,C4310628
7168,C1835828
7169,C3683846
7170,C0221021
7171,C4225199
7172,C0022610
7173,C0011175
7174,C4015301
7175,C0026640
7176,C1843164
7177,C2676786
7178,150356
7179,C0234996
7180,C2678484
7181,C0334488
7182,C4310723
7183,C0431401
7184,C0027660
7185,C0162539
7186,C0009363
7187,C0243010
7188,C0038870
7189,150468
7190,C3890168
7191,150483
7192,C0036982
7193,C4225238
7194,C3151228
7195,C2936403
7196,C3151463
7197,C0270854
7198,C3279662
7199,C1335107
7200,C0238462
7201,C2752067
7202,C1864172
7203,C0751776
7204,C1847640
7205,C0750952
7206,C1858915
7207,C0393672
7208,C4225331
7209,150684
7210,C1856053
7211,C0751951
7212,C0795940
7213,C0038814
7214,C2750087
7215,C2609071
7216,C3151001
7217,C3838883
7218,C1838254
7219,C0751406
7220,C4284093
7221,C3494426
7222,C3809819
7223,C0020071
7224,C0564408
7225,C0043207
7226,C0152020
7227,C0751081
7228,C0150080
7229,C0153470
7230,C3501679
7231,C0349579
7232,C0344724
7233,C0015672
7234,C1836448
7235,C0018199
7236,C0001403
7237,C3810129
7238,C0524679
7239,C0038874
7240,C3711376
7241,C0272302
7242,C1838656
7243,150962
7244,C1857512
7245,C1857809
7246,C0024408
7247,C0086525
7248,C1844376
7249,C1565887
7250,C0016756
7251,151056
7252,C4225384
7253,C0014378
7254,C1263858
7255,C2675646
7256,C1864446
7257,C2676833
7258,C0030521
7259,C0008311
7260,C1855548
7261,C1838571
7262,C1835398
7263,C4310621
7264,C3809928
7265,C2931009
7266,C3150939
7267,C0078982
7268,C3550963
7269,C3554608
7270,C0206726
7271,151254
7272,C0265292
7273,C1861451
7274,C3553625
7275,C0175695
7276,C1527168
7277,151295
7278,151306
7279,C3275521
7280,C1856301
7281,C1832370
7282,C1859062
7283,151354
7284,151393
7285,C0079136
7286,C0220662
7287,C1848211
7288,C1859353
7289,C0020517
7290,C0152109
7291,C1836155
7292,C4539997
7293,C0399376
7294,C2748544
7295,C4317109
7296,151507
7297,C3501891
7298,C0266833
7299,C3887612
7300,C2584620
7301,C0206637
7302,151531
7303,282617
7304,C3665347
7305,151556
7306,C0003486
7307,C0751350
7308,C2751831
7309,C0427086
7310,C1864399
7311,C0010692
7312,C1845117
7313,C1333294
7314,C0751142
7315,282706
7316,151636
7317,C0003496
7318,C1848599
7319,151647
7320,151648
7321,C1833053
7322,C3809288
7323,C0032584
7324,C0033626
7325,C4310694
7326,282775
7327,C4225338
7328,C1838239
7329,C0751263
7330,C1866120
7331,C0001624
7332,282808
7333,282809
7334,151742
7335,C2931299
7336,C1864040
7337,C3151113
7338,151790
7339,C1292769
7340,C1856113
7341,C1837203
7342,C0751378
7343,C0263428
7344,C1868595
7345,151887
7346,282973
7347,282974
7348,C0339284
7349,C0406612
7350,414062
7351,282991
7352,C0851140
7353,282996
7354,283008
7355,C3275406
7356,C0085269
7357,C0078922
7358,C0162872
7359,C0273058
7360,283092
7361,283106
7362,283120
7363,283130
7364,283131
7365,C0238301
7366,C3280226
7367,C0017181
7368,C2751596
7369,152110
7370,C4225245
7371,C0029226
7372,152137
7373,C0340100
7374,C3806275
7375,C1414017
7376,C0162311
7377,283234
7378,C0038273
7379,283237
7380,283238
7381,C0751003
7382,C4304514
7383,C0751831
7384,C3150821
7385,283310
7386,C3553748
7387,283316
7388,152273
7389,C0751669
7390,C1856934
7391,C2936419
7392,C0002888
7393,283375
7394,C0015927
7395,152330
7396,283417
7397,C0920350
7398,C1842605
7399,C0005283
7400,283446
7401,283450
7402,283455
7403,283459
7404,283463
7405,C3714739
7406,C4015323
7407,C0268389
7408,283489
7409,C1863924
7410,C3806702
7411,C3151139
7412,C0242287
7413,C0080178
7414,C0206368
7415,283571
7416,C3279792
7417,152518
7418,C3715164
7419,C4225179
7420,C0020578
7421,C0521607
7422,152573
7423,283652
7424,C4225294
7425,C0021670
7426,283659
7427,C0022904
7428,C0549473
7429,C0015923
7430,C2931007
7431,C0265357
7432,C4540199
7433,C1866294
7434,C3280598
7435,C0524686
7436,C1720802
7437,C0032461
7438,C1837341
7439,C0242422
7440,283748
7441,C0751747
7442,C0796037
7443,100422821
7444,414886
7445,C1838099
7446,C4310678
7447,C0971858
7448,C2609414
7449,100422837
7450,C3669121
7451,C4540131
7452,C0752353
7453,C0394007
7454,C0007682
7455,C0086437
7456,C0233612
7457,283849
7458,C3550904
7459,100422867
7460,152789
7461,C1860819
7462,C0751097
7463,283871
7464,C0234376
7465,C3809243
7466,152816
7467,C0022116
7468,100422910
7469,C1859774
7470,C4225272
7471,283927
7472,C1848651
7473,C2936755
7474,C0007097
7475,C3463824
7476,C3150875
7477,C4225154
7478,C2675463
7479,100422981
7480,C1970291
7481,100422991
7482,C0268398
7483,283989
7484,C2677713
7485,C1834478
7486,C1840646
7487,152926
7488,C1861385
7489,C0268495
7490,284013
7491,C3661525
7492,C0026766
7493,C0268149
7494,C1961099
7495,C0496905
7496,C1834877
7497,C1847667
7498,C1867610
7499,284058
7500,C2584774
7501,284086
7502,C0221052
7503,153020
7504,284098
7505,284111
7506,C0751011
7507,284119
7508,C1858054
7509,153090
7510,C1843512
7511,C2750509
7512,C0751636
7513,C3150796
7514,C3887461
7515,C0002726
7516,C0854723
7517,C1704330
7518,153129
7519,284207
7520,284217
7521,C0035309
7522,C3711384
7523,C0751490
7524,C2748541
7525,284252
7526,C0014356
7527,153201
7528,284276
7529,C0027773
7530,C4225345
7531,C0032339
7532,C0271678
7533,153241
7534,C3150658
7535,C0035528
7536,C1832476
7537,C4310739
7538,C3151221
7539,C0162283
7540,284382
7541,C2675210
7542,C1879321
7543,284403
7544,C3661523
7545,C0334517
7546,C0524851
7547,284439
7548,C0037773
7549,C0205789
7550,C4479409
7551,C0023138
7552,C4225417
7553,C0021847
7554,C2931322
7555,C0018051
7556,C2677565
7557,C2931585
7558,C3150171
7559,C0265541
7560,C1276035
7561,C2931716
7562,C2675191
7563,C0009421
7564,284611
7565,C2675179
7566,284615
7567,677833
7568,C1865644
7569,C1856143
7570,C1970211
7571,153562
7572,C0206687
7573,C0003962
7574,153572
7575,C0809936
7576,C1862260
7577,284654
7578,284656
7579,C0265339
7580,C0752124
7581,C1845052
7582,C3810225
7583,C3715082
7584,C0751510
7585,C0020474
7586,C0233762
7587,C0023241
7588,C4012146
7589,C0027809
7590,C0016978
7591,C1865290
7592,C3668942
7593,C0033804
7594,C0042842
7595,C0342488
7596,C0014859
7597,C0085547
7598,22795
7599,22796
7600,22797
7601,22800
7602,22802
7603,22806
7604,22807
7605,22808
7606,22809
7607,22820
7608,22822
7609,22827
7610,C0751022
7611,C0394003
7612,C0206735
7613,C0796095
7614,22843
7615,22844
7616,22845
7617,22850
7618,C1847902
7619,C0152423
7620,22852
7621,22853
7622,22854
7623,22856
7624,284996
7625,22858
7626,22861
7627,22864
7628,22866
7629,22868
7630,22871
7631,22872
7632,22874
7633,22878
7634,22880
7635,285025
7636,22885
7637,22891
7638,22897
7639,C0027806
7640,C1865070
7641,22900
7642,22902
7643,22904
7644,22906
7645,22907
7646,22909
7647,C0033575
7648,C3150619
7649,22913
7650,22914
7651,22917
7652,22918
7653,22919
7654,22924
7655,22925
7656,22926
7657,22930
7658,22931
7659,22933
7660,22934
7661,C1282975
7662,22937
7663,C1969621
7664,22941
7665,22943
7666,22947
7667,22948
7668,22953
7669,22954
7670,C2750737
7671,C0878773
7672,22974
7673,22976
7674,22977
7675,C0872084
7676,22978
7677,C1837065
7678,22982
7679,C3150889
7680,22983
7681,22985
7682,22992
7683,154064
7684,22995
7685,22996
7686,22998
7687,22999
7688,23001
7689,23005
7690,C2936858
7691,C0406778
7692,23011
7693,23013
7694,23014
7695,23020
7696,23022
7697,23024
7698,23025
7699,23026
7700,23028
7701,285172
7702,23030
7703,285175
7704,23033
7705,23034
7706,C4225374
7707,C3808107
7708,23036
7709,23040
7710,23042
7711,23043
7712,C0339510
7713,23046
7714,23049
7715,285195
7716,23054
7717,285203
7718,23061
7719,23064
7720,23065
7721,23067
7722,154141
7723,23071
7724,23074
7725,23078
7726,23080
7727,23081
7728,23085
7729,23086
7730,23090
7731,23092
7732,23093
7733,23094
7734,C1301355
7735,23095
7736,23096
7737,23097
7738,23098
7739,285242
7740,23101
7741,23111
7742,23112
7743,23114
7744,23118
7745,23126
7746,23127
7747,23129
7748,23133
7749,23135
7750,23136
7751,23137
7752,23139
7753,23141
7754,23143
7755,154215
7756,23149
7757,C0011633
7758,23152
7759,C4015130
7760,23154
7761,23158
7762,C0001080
7763,23162
7764,23163
7765,23164
7766,23165
7767,23166
7768,23169
7769,23171
7770,23174
7771,23175
7772,23178
7773,23179
7774,23181
7775,C1527337
7776,23186
7777,23187
7778,23189
7779,23191
7780,23193
7781,23197
7782,23198
7783,23199
7784,23201
7785,23203
7786,23204
7787,23207
7788,23208
7789,23209
7790,23211
7791,23212
7792,23213
7793,23214
7794,23216
7795,23217
7796,23218
7797,154288
7798,23220
7799,23221
7800,285362
7801,23224
7802,C0220721
7803,23228
7804,23229
7805,23230
7806,23236
7807,23237
7808,23239
7809,23244
7810,23245
7811,23246
7812,23247
7813,23248
7814,23250
7815,23255
7816,23256
7817,23258
7818,23259
7819,23261
7820,23269
7821,23270
7822,23271
7823,C3279824
7824,23274
7825,23284
7826,C4225196
7827,23286
7828,23287
7829,23288
7830,23294
7831,285440
7832,23299
7833,23301
7834,23302
7835,23305
7836,23307
7837,23308
7838,23310
7839,23312
7840,23314
7841,23315
7842,23316
7843,23317
7844,C0030662
7845,23321
7846,23322
7847,23325
7848,C0162770
7849,23327
7850,23328
7851,23334
7852,23338
7853,23339
7854,C1846685
7855,C2750804
7856,23345
7857,285489
7858,23347
7859,23348
7860,C0750942
7861,23350
7862,23352
7863,23355
7864,C0020500
7865,23362
7866,23363
7867,23365
7868,23370
7869,23373
7870,23382
7871,23384
7872,23385
7873,23386
7874,23387
7875,23389
7876,23394
7877,23395
7878,23396
7879,23397
7880,C0008031
7881,23400
7882,C0003621
7883,23404
7884,23405
7885,23406
7886,23408
7887,23409
7888,23410
7889,23411
7890,23413
7891,23414
7892,23415
7893,C0007172
7894,23417
7895,23418
7896,C1861536
7897,23421
7898,23424
7899,C3492932
7900,23426
7901,C1257799
7902,23428
7903,23431
7904,23432
7905,23433
7906,23435
7907,23436
7908,23438
7909,23443
7910,C1264195
7911,285590
7912,C0023931
7913,23451
7914,23456
7915,285601
7916,C0018995
7917,23460
7918,23461
7919,23462
7920,23464
7921,23468
7922,23469
7923,C3151617
7924,23474
7925,23476
7926,23479
7927,C1849722
7928,23483
7929,C0342778
7930,23491
7931,23492
7932,23493
7933,23495
7934,C0265987
7935,23498
7936,23499
7937,23500
7938,23503
7939,23508
7940,23509
7941,23511
7942,23512
7943,23513
7944,23514
7945,23516
7946,23521
7947,23522
7948,23523
7949,23526
7950,23528
7951,23529
7952,23530
7953,23532
7954,23533
7955,23534
7956,23539
7957,C4539798
7958,23543
7959,23544
7960,23545
7961,23547
7962,23551
7963,23552
7964,23554
7965,23556
7966,23558
7967,285704
7968,23562
7969,23564
7970,23568
7971,23569
7972,23576
7973,23581
7974,23582
7975,C0205651
7976,23586
7977,23590
7978,23592
7979,23593
7980,23594
7981,154664
7982,23597
7983,23600
7984,23601
7985,23603
7986,23604
7987,C3539507
7988,23607
7989,23616
7990,285761
7991,C0029944
7992,23619
7993,23621
7994,23624
7995,23627
7996,23630
7997,23635
7998,23636
7999,23639
8000,23643
8001,23646
8002,23650
8003,C1298692
8004,23657
8005,23658
8006,23670
8007,23671
8008,23673
8009,23676
8010,23678
8011,23682
8012,23683
8013,285848
8014,23705
8015,23708
8016,154796
8017,23729
8018,23731
8019,23732
8020,C0410189
8021,23741
8022,23742
8023,23743
8024,C2936833
8025,23746
8026,23753
8027,23764
8028,23765
8029,23767
8030,23774
8031,23780
8032,C0852283
8033,23788
8034,154865
8035,C2675858
8036,C1853278
8037,154881
8038,C3806670
8039,C1955869
8040,C1837657
8041,C0205833
8042,C0422854
8043,C1704981
8044,286053
8045,C0005944
8046,C0029172
8047,286077
8048,C1852267
8049,C0342870
8050,C1845526
8051,C3279756
8052,155054
8053,C1832231
8054,C3280283
8055,C0751461
8056,C1832976
8057,C0011052
8058,C3280953
8059,C2674259
8060,C0872218
8061,C4015349
8062,286204
8063,C0750945
8064,C3554235
8065,C0751396
8066,C0149821
8067,C1845055
8068,C4015062
8069,286262
8070,C0600467
8071,C0013274
8072,24137
8073,24138
8074,24139
8075,24140
8076,C1868653
8077,24147
8078,C2751763
8079,24148
8080,24149
8081,C0007965
8082,C2748507
8083,C2751898
8084,286343
8085,C0221056
8086,C0014548
8087,C0037198
8088,C1853136
8089,C0271178
8090,C0751172
8091,286410
8092,C3810147
8093,C2931781
8094,C4225434
8095,C2676772
8096,286464
8097,C0025500
8098,C0393786
8099,C0032027
8100,C0520757
8101,C0677501
8102,C3151137
8103,286530
8104,C3151087
8105,C0241910
8106,C0795907
8107,C1864498
8108,C2675487
8109,C2746083
8110,C1833308
8111,C3275959
8112,C0033680
8113,C0270795
8114,286676
8115,C0037299
8116,C1848533
8117,C2932715
8118,C0085090
8119,C4310656
8120,C1851801
8121,C1859972
8122,C2677551
8123,C1837210
8124,C1861129
8125,C0036202
8126,C1969893
8127,C0406810
8128,C1854273
8129,C0438921
8130,C1864947
8131,286827
8132,C0398738
8133,C4225386
8134,C4317295
8135,286887
8136,C1833448
8137,C1847730
8138,C4015283
8139,C4225319
8140,C3809872
8141,C0432219
8142,C0877792
8143,C0751781
8144,C3809706
8145,C0699791
8146,C1836632
8147,C4479353
8148,C0240327
8149,C1853223
8150,C0751074
8151,C4479476
8152,C0334634
8153,C1868633
8154,C0005942
8155,C0008149
8156,C2676137
8157,C2936351
8158,C0085106
8159,C1866174
8160,C1859568
8161,C0004610
8162,C0751958
8163,C1853120
8164,C1527383
8165,C0003257
8166,C1833736
8167,C0011989
8168,C4225189
8169,C3280095
8170,C0018965
8171,C1833236
8172,C1845567
8173,C1842402
8174,C0025637
8175,C0410480
8176,C1292778
8177,C3665335
8178,C4225281
8179,C0266487
8180,C0746857
8181,C1832998
8182,C0600327
8183,C0008495
8184,C4225259
8185,C2936859
8186,C0410207
8187,C3553758
8188,C0021141
8189,C1862937
8190,100033413
8191,C0002878
8192,C0393519
8193,C0751792
8194,C0271185
8195,C0020676
8196,C0752252
8197,C0268119
8198,C4310763
8199,C2677349
8200,C1860808
8201,C4225400
8202,C0026691
8203,C4540029
8204,C3889475
8205,C1969053
8206,C1969657
8207,C1850395
8208,C0162510
8209,C0751605
8210,C1842983
8211,C0432090
8212,C3150607
8213,C0271708
8214,25778
8215,25780
8216,25782
8217,25788
8218,25789
8219,25790
8220,25792
8221,25793
8222,25794
8223,C0270730
8224,25796
8225,25797
8226,25800
8227,25802
8228,25803
8229,25807
8230,C0004044
8231,25814
8232,25816
8233,25818
8234,25819
8235,25820
8236,25821
8237,25824
8238,25827
8239,25828
8240,25829
8241,25830
8242,C0265529
8243,25836
8244,25839
8245,25840
8246,25842
8247,25844
8248,25852
8249,25855
8250,C4017553
8251,25861
8252,25865
8253,C1868148
8254,25873
8255,25874
8256,25878
8257,25885
8258,25886
8259,C1837355
8260,C0270765
8261,25890
8262,25891
8263,25894
8264,C0018213
8265,25898
8266,25902
8267,25903
8268,25913
8269,25914
8270,25915
8271,25923
8272,25930
8273,C3553887
8274,25932
8275,C1969562
8276,25937
8277,25939
8278,25942
8279,25945
8280,25953
8281,C3809910
8282,25959
8283,25970
8284,25973
8285,25974
8286,25976
8287,25977
8288,25978
8289,25981
8290,C4539948
8291,26005
8292,26007
8293,26009
8294,C0149840
8295,26011
8296,26012
8297,C2749019
8298,26015
8299,C2752042
8300,26022
8301,26024
8302,26034
8303,26037
8304,26038
8305,26040
8306,26047
8307,26050
8308,26052
8309,26053
8310,26054
8311,26056
8312,26058
8313,26060
8314,26061
8315,26086
8316,26088
8317,26090
8318,26092
8319,C1334615
8320,C1853354
8321,26098
8322,26115
8323,C0024236
8324,26119
8325,26121
8326,26123
8327,26127
8328,26128
8329,C1859209
8330,26135
8331,26136
8332,26137
8333,26140
8334,26146
8335,C1853396
8336,26149
8337,26150
8338,26154
8339,26160
8340,C0003872
8341,26173
8342,26191
8343,C3150880
8344,C3151186
8345,26223
8346,26224
8347,26227
8348,26228
8349,26229
8350,26230
8351,26235
8352,26239
8353,C3151444
8354,26249
8355,C3810285
8356,26253
8357,C0003466
8358,26256
8359,26258
8360,26259
8361,26260
8362,C0949856
8363,26266
8364,26268
8365,26269
8366,26270
8367,26272
8368,26275
8369,26276
8370,26277
8371,26278
8372,26280
8373,26281
8374,26284
8375,26286
8376,26289
8377,26291
8378,26292
8379,26298
8380,C0751553
8381,157378
8382,26330
8383,C1845294
8384,C1865361
8385,26353
8386,C2931277
8387,C0205823
8388,C0234371
8389,C4539386
8390,C0004444
